1318	bajando	VERB	O
1318	)	PUNCT	O
1318	.	PUNCT	O
1318	Trafico	PROPN	O
1318	quieto	ADJ	O
1318	,	PUNCT	O
1318	ayuda	NOUN	O
1318	sectormovilidad	NOUN	O

1184	Grave	ADJ	O
1184	accidente	NOUN	O
1184	en	ADP	O
1184	autopista	NOUN	B-loc
1184	sur	ADJ	I-loc
1184	al	ADP	I-loc
1184	sector	NOUN	I-loc
1184	de	ADP	I-loc
1184	Madelena	PROPN	I-loc
1184	,	PUNCT	O
1184	involucrado	ADJ	O
1184	bus	NOUN	O
1184	de	ADP	O
1184	transmilenio	NOUN	O
1184	.	PUNCT	O
1184	citytv	NOUN	O

1319	sectormovilidad	NOUN	O
1319	ya	ADV	O
1319	les	PRON	O
1319	contaron	VERB	O
1319	de	ADP	O
1319	este	DET	O
1319	accidente	NOUN	O
1319	en	ADP	O
1319	la	DET	O
1319	autopista	NOUN	B-loc
1319	norte	ADJ	O
1319	-	PUNCT	O
1319	sur	NOUN	O
1319	a	ADP	O
1319	la	DET	O
1319	altura	NOUN	O
1319	de	ADP	O
1319	la	DET	O
1319	calle	NOUN	B-loc
1319	144	NUM	I-loc
1319	?!	NUM	O

1162	Hoy	ADV	O
1162	en	ADP	O
1162	la	DET	O
1162	Carrera	PROPN	B-loc
1162	11	NUM	I-loc
1162	con	ADP	I-loc
1162	97	NUM	I-loc
1162	hubo	AUX	O
1162	un	DET	O
1162	accidente	NOUN	O
1162	.	PUNCT	O
1162	A	ADP	O
1162	varios	DET	O
1162	conductores	NOUN	O
1162	como	SCONJ	O
1162	salvajes	ADJ	O
1162	les	PRON	O
1162	pareció	AUX	O
1162	bien	ADV	O
1162	pasarse	VERB	O
1162	el	DET	O
1162	separador	NOUN	O
1162	,	PUNCT	O
1162	arriesgar	VERB	O
1162	peatones	NOUN	O
1162	y	CCONJ	O
1162	ciclistas	NOUN	O
1162	.	PUNCT	O
1162	Actitud	NOUN	O
1162	traqueta	ADJ	O

1333	Av.	NOUN	B-loc
1333	.	PUNCT	I-loc
1333	Ciudad	PROPN	I-loc
1333	de	ADP	I-loc
1333	Cali	PROPN	I-loc
1333	por	ADP	I-loc
1333	68	NUM	I-loc
1333	choque	NOUN	O
1333	entre	ADP	O
1333	vehículo	NOUN	O
1333	de	ADP	O
1333	servicio	NOUN	O
1333	público	ADJ	O
1333	y	CCONJ	O
1333	vehículo	NOUN	O
1333	particular	ADJ	O
1333	,	PUNCT	O
1333	el	DET	O

1121	Bomberos	PROPN	O
1121	de	ADP	O
1121	la	DET	O
1121	estación	NOUN	O
1121	garces	ADJ	O
1121	navas	ADJ	O
1121	brindan	VERB	O
1121	atención	NOUN	O
1121	prehospitalaria	ADJ	O
1121	a	ADP	O
1121	cinco	NUM	O
1121	personas	NOUN	O
1121	que	PRON	O
1121	resultaron	VERB	O
1121	lesionadas	ADJ	O
1121	por	ADP	O
1121	la	DET	O
1121	colisión	NOUN	O
1121	que	PRON	O
1121	se	PRON	O
1121	presentó	VERB	O
1121	entre	ADP	O
1121	dos	NUM	O
1121	buses	NOUN	O
1121	del	ADP	O
1121	Sitp	PROPN	O
1121	en	ADP	O
1121	la	DET	O
1121	calle	NOUN	B-loc
1121	63	NUM	I-loc
1121	con	ADP	I-loc
1121	109	NUM	I-loc
1121	.	PUNCT	O
1121	Se	PRON	O
1121	asegura	VERB	O
1121	el	DET	O
1121	área	NOUN	O
1121	.	PUNCT	O

1321	Que	SCONJ	O
1321	gonorrea	VERB	O
1321	el	DET	O
1321	accidente	NOUN	O
1321	de	ADP	O
1321	la	DET	B-loc
1321	127	NUM	I-loc
1321	con	ADP	I-loc
1321	suba	VERB	I-loc
1321	.	PUNCT	O

1115	citynoticias	NOUN	O
1115	sectormovilidad	NOUN	O
1115	En	ADP	O
1115	el	DET	O
1115	paso	NOUN	O
1115	consumido	ADJ	O
1115	de	ADP	O
1115	la	DET	B-loc
1115	26	NUM	I-loc
1115	choque	NOUN	O
1115	simple	ADJ	O
1115	entre	ADP	O
1115	SITP	PROPN	O
1115	y	CCONJ	O
1115	un	DET	O
1115	particular	NOUN	O
1115	.	PUNCT	O
1115	Sin	ADP	O
1115	señalización	NOUN	O
1115	alguna	DET	O
1115	ni	CCONJ	O
1115	luces	NOUN	O
1115	estacionarias	ADJ	O
1115	afectan	VERB	O
1115	la	DET	O
1115	movilidad	NOUN	O
1115	en	ADP	O
1115	este	DET	O
1115	momento	NOUN	O

1157	bogotatransito	ADJ	O
1157	transito	ADJ	O
1157	policia	NOUN	O
1157	CHOQUE	PROPN	O
1157	SIMPLE	PROPN	O
1157	EN	ADP	O
1157	AUTONORTE	PROPN	B-loc
1157	X	PROPN	I-loc
1157	CLL.162	PROPN	I-loc
1157	CARRIL	PROPN	O
1157	CENTRAL	PROPN	O
1157	SENTIDO	PROPN	O
1157	SUR-NORTE	NUM	O

1164	transmilenio	NOUN	O
1164	j	NOUN	O
1164	sanchez	ADJ	O
1164	cristo	ADJ	O
1164	fd	PROPN	O
1164	bedout	PROPN	O
1164	darcy	PROPN	O
1164	quinn	PROPN	O
1164	r	PROPN	O
1164	erika	VERB	O
1164	fontalvo	ADJ	O
1164	accidente	NOUN	O
1164	en	ADP	O
1164	la	DET	O
1164	100	NUM	B-loc
1164	con	ADP	I-loc
1164	autopista	NOUN	I-loc
1164	y	CCONJ	O
1164	todos	DET	O
1164	los	DET	O
1164	buses	NOUN	O
1164	que	PRON	O
1164	pasan	VERB	O
1164	,	PUNCT	O
1164	están	AUX	O
1164	vacíos	ADJ	O
1164	y	CCONJ	O
1164	retomando	VERB	O
1164	servicio	NOUN	O
1164	.	PUNCT	O
1164	Que	SCONJ	O
1164	mal	ADV	O
1164	señores	NOUN	O
1164	Transmilenio	PROPN	O
1164	.	PUNCT	O
1164	feliz	ADJ	O
1164	martes	NOUN	O
1164	enriquepenalosa	VERB	O

1140	Accidente	NOUN	O
1140	en	ADP	O
1140	el	DET	O
1140	puente	NOUN	B-loc
1140	de	ADP	O
1140	la	DET	B-loc
1140	30	NUM	I-loc
1140	con	ADP	I-loc
1140	6	NUM	I-loc

1268	sectormovilidad	NOUN	O
1268	choque	NOUN	O
1268	simple	ADJ	O
1268	calle	NOUN	B-loc
1268	80	NUM	I-loc
1268	antes	ADV	O
1268	del	ADP	O
1268	puente	NOUN	B-loc
1268	de	ADP	I-loc
1268	guadua	ADJ	I-loc
1268	favor	NOUN	O
1268	enviar	VERB	O
1268	patrulla	NOUN	O
1268	transito	ADJ	O
1268	fuerte	ADJ	O
1268	trancon	NOUN	O

1326	bogota	ADJ	O
1326	Accidente	PROPN	O
1326	de	ADP	O
1326	un	DET	O
1326	tractocamion	NOUN	O
1326	en	ADP	O
1326	la	DET	O
1326	Autopista	PROPN	B-loc
1326	con	ADP	I-loc
1326	Norte	PROPN	I-loc
1326	con	ADP	I-loc
1326	calle	PROPN	I-loc
1326	116	NUM	I-loc
1326	genera	VERB	O
1326	congestión	NOUN	O
1326	vehicular	ADJ	O
1326	.	PUNCT	O
1326	en	ADP	O
1326	desarrollo	NOUN	O

1227	En	ADP	O
1227	la	DET	O
1227	autopista	NOUN	B-loc
1227	norte	ADJ	I-loc
1227	por	ADP	I-loc
1227	116	NUM	I-loc
1227	un	DET	O
1227	vehículo	NOUN	O
1227	particular	ADJ	O
1227	choca	VERB	O
1227	contra	ADP	O
1227	el	DET	O
1227	separador	NOUN	O
1227	;	PUNCT	O
1227	nuestras	DET	O
1227	unidades	NOUN	O
1227	brindaron	VERB	O
1227	colaboración	NOUN	O
1227	.	PUNCT	O
1227	proteger	VERB	O
1227	y	CCONJ	O
1227	servir	VERB	O

1188	Anoche	ADV	O
1188	en	ADP	O
1188	suba	VERB	O
1188	se	PRON	O
1188	presentó	VERB	O
1188	un	DET	O
1188	accidente	NOUN	O
1188	con	ADP	O
1188	un	DET	O
1188	vehículo	NOUN	O
1188	particular	ADJ	O
1188	en	ADP	O
1188	la	DET	O
1188	Cr	NOUN	B-loc
1188	111	NUM	I-loc
1188	por	ADP	I-loc
1188	145	NUM	I-loc
1188	,	PUNCT	O

1158	¿	PUNCT	O
1158	La	DET	O
1158	gente	NOUN	O
1158	en	ADP	O
1158	Bogotá	PROPN	O
1158	con	ADP	O
1158	qué	PRON	O
1158	está	AUX	O
1158	manejando	VERB	O
1158	?	PUNCT	O
1158	,	PUNCT	O
1158	¿	PUNCT	O
1158	con	ADP	O
1158	el	DET	O
1158	escroto	NOUN	O
1158	?	PUNCT	O
1158	Un	DET	O
1158	accidente	NOUN	O
1158	en	ADP	O
1158	la	DET	O
1158	carrera	NOUN	B-loc
1158	30	NUM	I-loc
1158	con	ADP	I-loc
1158	26	NUM	I-loc
1158	y	CCONJ	O
1158	dos	NUM	O
1158	seguidos	ADJ	O
1158	en	ADP	O
1158	la	DET	O
1158	misma	PRON	O
1158	30	NUM	O
1158	pero	CCONJ	O
1158	con	ADP	O
1158	51	NUM	O
1158	sentido	NOUN	O
1158	sur	ADJ	O
1158	norte	ADJ	O
1158	.	PUNCT	O
1158	Más	ADV	O
1158	de	ADP	O
1158	una	DET	O
1158	hora	NOUN	O
1158	de	ADP	O
1158	trancón	NOUN	O
1158	.	PUNCT	O

1218	Autonorte	VERB	B-loc
1218	con	ADP	I-loc
1218	calle	NOUN	I-loc
1218	101	NUM	I-loc
1218	en	ADP	O
1218	la	DET	O
1218	paralela	ADJ	O
1218	sentido	NOUN	O
1218	norte	ADJ	O
1218	sur	ADJ	O
1218	,	PUNCT	O
1218	choque	NOUN	O
1218	entre	ADP	O
1218	particular	NOUN	O
1218	y	CCONJ	O
1218	tractomula	NOUN	O
1218	generando	VERB	O
1218	congestión	NOUN	O
1218	se	PRON	O
1218	necesita	VERB	O
1218	tránsito	NOUN	O

1259	lo	DET	O
1259	ultimoenlacity	NOUN	O
1259	Se	PRON	O
1259	presenta	VERB	O
1259	un	DET	O
1259	accidente	NOUN	O
1259	entre	ADP	O
1259	un	DET	O
1259	tractocamión	NOUN	O
1259	y	CCONJ	O
1259	una	DET	O
1259	motocicleta	NOUN	O
1259	en	ADP	O
1259	la	DET	O
1259	Avenida	PROPN	B-loc
1259	Boyacá	PROPN	I-loc
1259	,	PUNCT	O
1259	en	ADP	O
1259	inmediaciones	NOUN	O
1259	del	ADP	O
1259	cementerio	NOUN	B-loc
1259	Serafín	PROPN	I-loc
1259	.	PUNCT	O
1259	Reportan	VERB	O
1259	el	DET	O
1259	fallecimiento	NOUN	O
1259	de	ADP	O
1259	una	DET	O
1259	persona	NOUN	O
1259	.	PUNCT	O
1259	en	ADP	O
1259	desarr	NOUN	O
1259	l	PROPN	O
1259	lo	PRON	O
1259	arriba	ADV	O
1259	bogota	VERB	O

1245	Bus	PROPN	O
1245	del	ADP	O
1245	SITP	PROPN	O
1245	se	PRON	O
1245	volcó	VERB	O
1245	en	ADP	O
1245	la	DET	O
1245	Av.	PROPN	B-loc
1245	.	PUNCT	I-loc
1245	Boyacá	PROPN	I-loc
1245	con	ADP	I-loc
1245	calle	NOUN	I-loc
1245	26	NUM	I-loc
1245	.	PUNCT	O
1245	Las	DET	O
1245	autoridades	NOUN	O
1245	de	ADP	O
1245	tránsito	NOUN	O
1245	cerraron	VERB	O
1245	por	ADP	O
1245	unos	DET	O
1245	minutos	NOUN	O
1245	la	DET	O
1245	Avenida	PROPN	O
1245	,	PUNCT	O
1245	sentido	NOUN	O
1245	norte	ADJ	O
1245	sur	ADJ	O
1245	,	PUNCT	O
1245	para	ADP	O
1245	atender	VERB	O
1245	el	DET	O
1245	accidente	NOUN	O
1245	y	CCONJ	O
1245	recoger	VERB	O
1245	el	DET	O
1245	bus	NOUN	O
1245	que	PRON	O
1245	sufrió	VERB	O
1245	grandes	ADJ	O
1245	afectaciones	NOUN	O
1245	en	ADP	O
1245	la	DET	O
1245	parte	NOUN	O
1245	frontal	ADJ	O
1245	.	PUNCT	O
1245	citytv	NOUN	O
1245	arriba	ADV	O
1245	bogota	ADJ	O
1245	j	NOUN	O
1245	camilo	ADJ	O
1245	ramirez	ADJ	O
1245	g	SYM	O

1203	Accidente	NOUN	O
1203	de	ADP	O
1203	transmilenio	NOUN	O
1203	con	ADP	O
1203	dos	NUM	O
1203	vehículos	NOUN	O
1203	en	ADP	O
1203	la	DET	O
1203	autopista	NOUN	B-loc
1203	sur	ADJ	I-loc
1203	a	ADP	O
1203	la	DET	O
1203	entrada	NOUN	O
1203	de	ADP	O
1203	villa	NOUN	B-loc
1203	del	ADP	I-loc
1203	Río	PROPN	I-loc
1203	.	PUNCT	O

1303	ACCIDENTE	NOUN	O
1303	en	ADP	O
1303	la	DET	O
1303	autonorte	NOUN	B-loc
1303	con	ADP	I-loc
1303	calle	NOUN	I-loc
1303	175	NUM	I-loc
1303	noticiasrcn	NOUN	O
1303	jaramillo	ADJ	O
1303	juan	VERB	O
1303	eduardo	NOUN	O
1303	felipe	ADJ	O
1303	arias71	NUM	O

1229	steven	VERB	O
1229	arce	NOUN	O
1229	wilder	ADJ	O
1229	_	PROPN	O
1229	mendezc	PROPN	O
1229	calle	PROPN	B-loc
1229	26	NUM	I-loc
1229	con	ADP	I-loc
1229	Cra	PROPN	I-loc
1229	22	NUM	I-loc
1229	accidente	NOUN	O
1229	complicado	ADJ	O
1229	,	PUNCT	O
1229	trancon	NOUN	O
1229	impresionante	ADJ	O
1229	,	PUNCT	O
1229	cerrada	ADJ	O
1229	la	DET	O
1229	calzada	NOUN	O
1229	oriente	NOUN	O
1229	occidente	ADJ	O
1229	por	ADP	O
1229	tres	NUM	O
1229	cuadras	NOUN	O

1097	bogotatransito	ADJ	O
1097	transmilenio	NOUN	O
1097	Grabe	PROPN	O
1097	accidente	NOUN	O
1097	en	ADP	O
1097	la	DET	B-loc
1097	30	NUM	I-loc
1097	sentido	NOUN	O
1097	sur	ADJ	O
1097	norte	ADJ	O
1097	estación	NOUN	B-loc
1097	paloquemao	ADJ	I-loc
1097	.	PUNCT	O
1097	No	ADV	O
1097	hay	AUX	O
1097	paso	NOUN	O

1305	colision	VERB	O
1305	carrera	NOUN	B-loc
1305	10	NUM	I-loc
1305	con	ADP	I-loc
1305	calle	NOUN	I-loc
1305	30	NUM	I-loc
1305	sur	NOUN	I-loc
1305	sentido	NOUN	O
1305	sur	NOUN	O
1305	norte	ADJ	O
1305	Carril	PROPN	O
1305	izquierdo	ADJ	O

1240	Cr	NOUN	B-loc
1240	33	NUM	I-loc
1240	A	ADP	I-loc
1240	por	ADP	I-loc
1240	35	NUM	I-loc
1240	A	ADP	I-loc
1240	Sur	PROPN	I-loc
1240	,	PUNCT	O
1240	motociclista	ADJ	O
1240	resulta	VERB	O
1240	lesionado	ADJ	O
1240	al	ADP	O
1240	colisionar	VERB	O
1240	con	ADP	O
1240	un	DET	O
1240	vehículo	NOUN	O
1240	de	ADP	O
1240	servicio	NOUN	O

1169	citynoticias	NOUN	O
1169	Por	ADP	O
1169	la	DET	O
1169	caída	NOUN	O
1169	de	ADP	O
1169	un	DET	O
1169	árbol	NOUN	O
1169	hay	AUX	O
1169	tres	NUM	O
1169	heridos	NOUN	O
1169	en	ADP	O
1169	la	DET	O
1169	carrera	NOUN	B-loc
1169	15	NUM	I-loc
1169	con	ADP	I-loc
1169	calle	NOUN	I-loc
1169	79	NUM	I-loc
1169	en	ADP	O
1169	Chapinero	PROPN	B-loc
1169	.	PUNCT	O
1169	Los	DET	O
1169	fuertes	ADJ	O
1169	vientos	NOUN	O
1169	,	PUNCT	O
1169	según	ADP	O
1169	las	DET	O
1169	autoridades	NOUN	O
1169	,	PUNCT	O
1169	generaron	VERB	O
1169	la	DET	O
1169	emergencia	NOUN	O
1169	dejando	VERB	O
1169	dos	NUM	O
1169	personas	NOUN	O
1169	atrapadas	ADJ	O
1169	.	PUNCT	O

1312	bogotatransito	ADJ	O
1312	ave	NOUN	B-loc
1312	clle	VERB	I-loc
1312	63	NUM	I-loc
1312	CRA	PROPN	I-loc
1312	110	NUM	I-loc
1312	choque	NOUN	O
1312	con	ADP	O
1312	herido	ADJ	O
1312	en	ADP	O
1312	piso	NOUN	O

1273	Circunvalar	VERB	B-loc
1273	al	ADP	O
1273	norte	NOUN	O
1273	frente	NOUN	O
1273	a	ADP	O
1273	la	DET	O
1273	Javeriana	PROPN	B-loc
1273	parada	NOUN	O
1273	completamente	ADV	O
1273	por	ADP	O
1273	accidente	NOUN	O
1273	de	ADP	O
1273	tráfico	NOUN	O

1123	Martes	NOUN	B-time
1123	2	NUM	I-time
1123	de	ADP	I-time
1123	Julio	PROPN	I-time
1123	del	ADP	I-time
1123	2019	NOUN	I-time
1123	6:49AM	NUM	B-time
1123	aprox	NOUN	O
1123	.	PUNCT	O
1123	*	SYM	O
1123	Ciclista	PROPN	O
1123	de	ADP	O
1123	aprox	NOUN	O
1123	.	PUNCT	O
1123	30	NUM	O
1123	años	NOUN	O
1123	,	PUNCT	O
1123	fallecido	ADJ	O
1123	en	ADP	O
1123	incidente	NOUN	O
1123	vial	ADJ	O
1123	con	ADP	O
1123	Tractocamion	PROPN	O
1123	Calle	PROPN	B-loc
1123	127	NUM	I-loc
1123	con	ADP	I-loc
1123	Autonorte	PROPN	I-loc
1123	sentido	VERB	O
1123	occidente	NOUN	O
1123	-	PUNCT	O
1123	oriente	NOUN	O
1123	*	SYM	O
1123	.	PUNCT	O
1123	Lamentamos	VERB	O
1123	la	DET	O
1123	pérdida	NOUN	O
1123	del	ADP	O
1123	compañero	NOUN	O

1266	Choque	NOUN	O
1266	múltiple	ADJ	O
1266	en	ADP	O
1266	la	DET	O
1266	autopista	NOUN	B-loc
1266	con	ADP	I-loc
1266	122	NUM	I-loc
1266	,	PUNCT	O
1266	NO	ADV	O
1266	LA	DET	O
1266	TOMEN	PROPN	O
1266	!!	PUNCT	O

1250	Accidente	ADJ	O
1250	calle	NOUN	B-loc
1250	67	NUM	I-loc
1250	por	ADP	I-loc
1250	19	NUM	I-loc
1250	un	DET	O
1250	lesionado	ADJ	O
1250	.	PUNCT	O

1131	Por	ADP	O
1131	favor	NOUN	O
1131	compartan	VERB	O
1131	,	PUNCT	O
1131	hace	AUX	O
1131	unos	DET	O
1131	minutos	NOUN	O
1131	(	PUNCT	O
1131	7:20	NUM	B-time
1131	am	NOUN	I-time
1131	aprox	ADJ	O
1131	.	PUNCT	O
1131	)	PUNCT	O
1131	en	ADP	O
1131	la	DET	O
1131	calle	NOUN	B-loc
1131	129	NUM	I-loc
1131	sentido	NOUN	O
1131	Occidente-Oriente	PROPN	O
1131	un	DET	O
1131	Kia	PROPN	O
1131	Plateado	PROPN	O
1131	Placas	PROPN	O
1131	IXP	PROPN	O
1131	816	NUM	O
1131	Atropello	PROPN	O
1131	a	ADP	O
1131	un	DET	O
1131	ciclista	NOUN	O
1131	y	CCONJ	O
1131	se	PRON	O
1131	dio	VERB	O
1131	a	ADP	O
1131	la	DET	O
1131	huida	NOUN	O
1131	por	ADP	O
1131	una	DET	O
1131	oreja	NOUN	O
1131	en	ADP	O
1131	sentido	NOUN	O
1131	Oriente	PROPN	O
1131	.	PUNCT	O
1131	.	PUNCT	O

1202	reportan	VERB	O
1202	Accidente	PROPN	O
1202	entre	ADP	O
1202	flota	NOUN	O
1202	Autofusa	PROPN	O
1202	,	PUNCT	O
1202	un	DET	O
1202	bus	NOUN	O
1202	urbano	ADJ	O
1202	del	ADP	O
1202	SITP	PROPN	O
1202	y	CCONJ	O
1202	una	DET	O
1202	tractomula	NOUN	O
1202	en	ADP	O
1202	la	DET	O
1202	Avenida	PROPN	B-loc
1202	Boyacá	PROPN	I-loc
1202	con	ADP	I-loc
1202	Calle	PROPN	I-loc
1202	31	NUM	I-loc
1202	sur	NOUN	I-loc
1202	.	PUNCT	O
1202	Foto	NOUN	O
1202	:	PUNCT	O
1202	Efrain	PROPN	O
1202	Arce	PROPN	O
1202	.	PUNCT	O

1116	bogotatransito	NOUN	O
1116	se	PRON	O
1116	presenta	VERB	O
1116	accidente	NOUN	O
1116	en	ADP	O
1116	la	DET	O
1116	autoNorte	NOUN	B-loc
1116	con	ADP	I-loc
1116	calle	NOUN	I-loc
1116	127	NUM	I-loc
1116	.	PUNCT	O
1116	Dos	NUM	O
1116	tractocamiones	NOUN	O
1116	.	PUNCT	O
1116	Particular	PROPN	O
1116	y	CCONJ	O
1116	moto	NOUN	O

1166	*	SYM	O
1166	Reporte	VERB	O
1166	de	ADP	O
1166	tránsito	NOUN	O
1166	08:00	NUM	B-time
1166	am	NOUN	I-time
1166	*	SYM	O
1166	CHOQUES	NOUN	O
1166	CON	ADP	O
1166	IMPACTO	NOUN	O
1166	EN	ADP	O
1166	LA	DET	O
1166	MOVILIDADPor	NOUN	O
1166	la	DET	O
1166	calle	NOUN	B-loc
1166	26	NUM	I-loc
1166	con	ADP	I-loc
1166	carrera	NOUN	I-loc
1166	107	NUM	I-loc
1166	al	ADP	O
1166	oriente	NOUN	O
1166	chocan	VERB	O
1166	un	DET	O
1166	taxi	NOUN	O
1166	y	CCONJ	O
1166	una	DET	O
1166	motocicleta	NOUN	O

1148	bogotatransito	NOUN	O
1148	transitobta	ADJ	O
1148	sectormovilidad	NOUN	O
1148	Se	PRON	O
1148	reporta	VERB	O
1148	tráfico	NOUN	O
1148	lento	ADJ	O
1148	en	ADP	O
1148	la	DET	O
1148	calle	NOUN	B-loc
1148	80	NUM	I-loc
1148	desde	ADP	O
1148	la	DET	O
1148	carrera	NOUN	B-loc
1148	104	NUM	I-loc
1148	hasta	ADP	O
1148	el	DET	O
1148	Puente	PROPN	B-loc
1148	de	ADP	I-loc
1148	Guadua	PROPN	I-loc
1148	,	PUNCT	O
1148	sentido	NOUN	O
1148	oriente-occidente	ADJ	O
1148	(	PUNCT	O
1148	a	ADP	O
1148	causa	NOUN	O
1148	de	ADP	O
1148	un	DET	O
1148	accidente	NOUN	O
1148	de	ADP	O
1148	tránsito	NOUN	O
1148	)	PUNCT	O
1148	.	PUNCT	O
1148	Favor	NOUN	O
1148	enviar	VERB	O
1148	unidades	NOUN	O
1148	para	ADP	O
1148	agilizar	VERB	O
1148	la	DET	O
1148	movilidad	NOUN	O
1148	.	PUNCT	O

1251	sectormovilidad	NOUN	O
1251	accidente	NOUN	O
1251	en	ADP	O
1251	NQS	PROPN	B-loc
1251	con	ADP	I-loc
1251	Cl	PROPN	I-loc
1251	1	NUM	I-loc
1251	bogotatransito	ADJ	O

1275	AV	NOUN	B-loc
1275	américas	ADJ	I-loc
1275	por	ADP	I-loc
1275	73	NUM	I-loc
1275	autolesiones	NOUN	O
1275	de	ADP	O
1275	motociclista	NOUN	O
1275	.	PUNCT	O
1275	Ambulancia	PROPN	O
1275	5987	NUM	O
1275	realiza	VERB	O
1275	el	DET	O
1275	traslado	NOUN	O
1275	.	PUNCT	O

1230	transito	ADJ	O
1230	policia	NOUN	O
1230	sectormovilidad	ADJ	O
1230	La	DET	O
1230	autopista	PROPN	B-loc
1230	Norte	PROPN	I-loc
1230	está	AUX	O
1230	completamente	ADV	O
1230	quieta	ADJ	O
1230	desde	ADP	O
1230	la	DET	B-loc
1230	Caro	PROPN	I-loc
1230	hacia	ADP	O
1230	Bogotá	PROPN	B-loc
1230	por	ADP	O
1230	choque	NOUN	O
1230	cerca	ADV	O
1230	del	ADP	O
1230	club	NOUN	B-loc
1230	de	ADP	I-loc
1230	colsubsidio	NOUN	O

1118	transito	ADJ	O
1118	policia	NOUN	O
1118	sectormovilidad	ADJ	O
1118	Choque	PROPN	O
1118	en	ADP	O
1118	Avenida	PROPN	B-loc
1118	boyacá	VERB	I-loc
1118	con	ADP	I-loc
1118	Calle	PROPN	I-loc
1118	Quinta	PROPN	I-loc
1118	hacia	ADP	O
1118	el	DET	O
1118	sur	NOUN	O
1118	fuerte	ADJ	O
1118	trancón	NOUN	O
1118	en	ADP	O
1118	el	DET	O
1118	carril	NOUN	O
1118	rápido	ADJ	O

1327	sectormovilidad	NOUN	O
1327	Reporto	PROPN	O
1327	accidente	NOUN	O
1327	de	ADP	O
1327	tránsito	NOUN	O
1327	en	ADP	O
1327	las	DET	O
1327	Américas	PROPN	B-loc
1327	con	ADP	I-loc
1327	54	NUM	I-loc

1299	transmilenio	NOUN	O
1299	transitobta	ADJ	O
1299	accidente	NOUN	O
1299	sin	ADP	O
1299	herido	VERB	O
1299	en	ADP	O
1299	la	DET	O
1299	estación	NOUN	B-loc
1299	de	ADP	I-loc
1299	ricaurte	NOUN	I-loc
1299	,	PUNCT	O
1299	retrasa	VERB	O
1299	servicios	NOUN	O

1085	En	ADP	O
1085	la	DET	O
1085	av	NOUN	B-loc
1085	boyacá	ADJ	I-loc
1085	por	ADP	I-loc
1085	72	NUM	I-loc
1085	,	PUNCT	O
1085	se	PRON	O
1085	presenta	VERB	O
1085	un	DET	O
1085	atropellamiento	NOUN	O
1085	por	ADP	O
1085	parte	NOUN	O
1085	de	ADP	O
1085	una	DET	O
1085	motocicleta	NOUN	O
1085	,	PUNCT	O
1085	el	DET	O
1085	peatón	NOUN	O
1085	también	ADV	O
1085	es	AUX	O
1085	arrollado	ADJ	O
1085	por	ADP	O
1085	un	DET	O
1085	vehículo	NOUN	O
1085	que	PRON	O
1085	se	PRON	O
1085	da	VERB	O
1085	a	ADP	O
1085	la	DET	O
1085	fuga	NOUN	O
1085	;	PUNCT	O
1085	infortunadamente	ADV	O
1085	el	DET	O
1085	peatón	NOUN	O
1085	pierde	VERB	O

1291	transmilenio	ADJ	O
1291	accidente	NOUN	O
1291	provoca	VERB	O
1291	caos	NOUN	O
1291	en	ADP	O
1291	estacion	NOUN	B-loc
1291	del	ADP	I-loc
1291	olaya	NOUN	I-loc

1173	Otro	DET	O
