831	estación	NOUN	B-loc
831	de	ADP	I-loc
831	transmilenio	NOUN	I-loc
831	Prado	PROPN	I-loc
831	Veraniego	PROPN	I-loc
831	.	PUNCT	O
831	Dos	NUM	O
831	personas	NOUN	O
831	resultaron	VERB	O
831	lesionadas	ADJ	O
831	citynoticias	NOUN	O
831	fds	NOUN	O

988	Cuatro	NUM	O
988	heridos	NOUN	O
988	provocó	VERB	O
988	choque	NOUN	O
988	de	ADP	O
988	motos	NOUN	O
988	en	ADP	O
988	la	DET	O
988	Circunvalar	PROPN	B-loc
988	con	ADP	I-loc
988	56	NUM	I-loc
988	de	ADP	O
988	Bogotá	PROPN	B-loc

534	Accidente	NOUN	O
534	que	PRON	O
534	involucro	VERB	O
534	a	ADP	O
534	ciclista	NOUN	O
534	(	PUNCT	O
534	bici	NOUN	O
534	roja	ADJ	O
534	)	PUNCT	O
534	muerto	ADJ	O
534	sobre	ADP	O
534	la	DET	O
534	autopista	NOUN	B-loc
534	sur	ADJ	I-loc
534	,	PUNCT	O
534	cerca	ADV	O
534	a	ADP	O
534	la	DET	O
534	entrada	NOUN	O
534	de	ADP	O
534	madelena	NOUN	B-loc
534	.	PUNCT	O

798	Cr	NOUN	B-loc
798	11	NUM	I-loc
798	x	SYM	I-loc
798	100	NUM	I-loc
798	carril	NOUN	O
798	izquierdo	ADJ	O
798	choque	NOUN	O
798	bloquea	VERB	O
798	el	DET	O
798	carril	NOUN	O
798	se	PRON	O
798	solicita	VERB	O
798	tránsito	NOUN	O

488	atencion	VERB	O
488	Monumental	PROPN	O
488	trancón	PROPN	O
488	en	ADP	O
488	la	DET	O
488	NQS	PROPN	B-loc
488	con	ADP	I-loc
488	calle	NOUN	I-loc
488	25	NUM	I-loc
488	b	NOUN	I-loc
488	,	PUNCT	O
488	luego	ADV	O
488	de	ADP	O
488	que	SCONJ	O
488	se	PRON	O
488	presentara	VERB	O
488	un	DET	O
488	incidente	NOUN	O
488	vial	ADJ	O
488	entre	ADP	O
488	un	DET	O
488	vehículo	NOUN	O
488	particular	ADJ	O
488	,	PUNCT	O
488	una	DET	O
488	camioneta	NOUN	O
488	y	CCONJ	O
488	un	DET	O
488	camión	NOUN	O

1020	transito	ADJ	O
1020	policia	NOUN	O
1020	sectormovilidad	NOUN	O
1020	pf	ADP	O
1020	policia	NOUN	O
1020	de	ADP	O
1020	transito	NOUN	O
1020	en	ADP	O
1020	la	DET	O
1020	Avenida	PROPN	B-loc
1020	1	NUM	I-loc
1020	de	ADP	I-loc
1020	Mayo	NOUN	I-loc
1020	con	ADP	I-loc
1020	kr	NUM	I-loc
1020	68	NUM	I-loc
1020	Sentido	NUM	O
1020	oriente	NOUN	O
1020	-	PUNCT	O
1020	occidente	ADJ	O
1020	Accidente	PROPN	O
1020	de	ADP	O
1020	transito	NOUN	O
1020	entre	ADP	O
1020	particulares	NOUN	O
1020	,	PUNCT	O
1020	ocasionando	VERB	O
1020	cngestion	NOUN	O
1020	.	PUNCT	O

855	sectormovilidad	NOUN	O
855	bogotatransito	ADJ	O
855	transito	ADJ	O
855	policia	VERB	O
855	accidente	NOUN	O
855	en	ADP	O
855	el	DET	O
855	puente	NOUN	O
855	de	ADP	O
855	las	DET	O
855	Americas	PROPN	B-loc
855	con	ADP	I-loc
855	Boyacá	PROPN	I-loc
855	detenida	VERB	O
855	la	DET	O
855	movilidad	NOUN	O
855	hacia	ADP	O
855	el	DET	O
855	oriente	NOUN	O

119	Avenida	PROPN	B-loc
119	calle	PROPN	I-loc
119	116	NUM	I-loc
119	a	ADP	I-loc
119	avenida	NOUN	I-loc
119	calle	NOUN	I-loc
119	127	NUM	I-loc
119	entre	ADP	I-loc
119	avenida	NOUN	I-loc
119	carrera	NOUN	I-loc
119	7	NUM	I-loc
119	a	ADP	I-loc
119	avenida	NOUN	I-loc
119	carrera	NOUN	I-loc
119	9	NUM	I-loc
119	.	PUNCT	O
119	Barrio	PROPN	O
119	:	PUNCT	O
119	Santa	PROPN	B-loc
119	Bárbara	PROPN	I-loc
119	Oriental	PROPN	I-loc

528	El	DET	O
528	norte	NOUN	O
528	de	ADP	O
528	Bogotá	PROPN	O
528	está	AUX	O
528	caótico	ADJ	O
528	esta	DET	O
528	noche	NOUN	O
528	.	PUNCT	O
528	.	PUNCT	O
528	Accidente	NOUN	O
528	fuerte	ADJ	O
528	en	ADP	O
528	la	DET	O
528	148	NUM	B-loc
528	con	ADP	I-loc
528	Autopista	PROPN	I-loc
528	(	PUNCT	O
528	el	DET	O
528	mismo	DET	O
528	lugar	NOUN	O
528	donde	PRON	O
528	murieron	VERB	O
528	3	NUM	O
528	jóvenes	NOUN	O
528	)	PUNCT	O
528	,	PUNCT	O
528	acordonaron	VERB	O
528	la	DET	O
528	paralela	ADJ	O
528	,	PUNCT	O
528	hay	AUX	O
528	que	SCONJ	O
528	tomar	VERB	O
528	la	PRON	O
528	19	NUM	O
528	,	PUNCT	O
528	pero	CCONJ	O
528	el	DET	O
528	trancón	NOUN	O
528	está	AUX	O
528	tenaz	ADJ	O
528	porque	SCONJ	O
528	se	PRON	O
528	estrelló	VERB	O
528	un	DET	O
528	bus	NOUN	O
528	con	ADP	O
528	un	DET	O
528	carro	NOUN	O

127	transito	ADJ	O
127	policia	NOUN	O
127	policiabogota	ADJ	O
127	sectormovilidad	NOUN	O
127	bogotatransito	ADJ	O
127	wradio	ADJ	O
127	colombia	VERB	O
127	la	DET	O
127	fm	NOUN	O
127	caracolradio	ADJ	O
127	bluradioco	ADJ	O
127	Buenos	PROPN	O
127	días	NOUN	O
127	.	PUNCT	O
127	Que	SCONJ	O
127	si	SCONJ	O
127	son	AUX	O
127	tan	ADV	O
127	amables	ADJ	O
127	los	DET	O
127	de	ADP	O
127	Tránsito	PROPN	O
127	Bogota	PROPN	O
127	y	CCONJ	O
127	envían	VERB	O
127	unidades	NOUN	O
127	para	ADP	O
127	ayudar	VERB	O
127	a	ADP	O
127	gestionar	VERB	O
127	el	DET	O
127	tráfico	NOUN	O
127	,	PUNCT	O
127	por	ADP	O
127	un	DET	O
127	accidente	NOUN	O
127	en	ADP	O
127	la	DET	O
127	Av	PROPN	B-loc
127	Boyacá	PROPN	I-loc
127	,	PUNCT	O
127	antes	ADV	O
127	de	ADP	O
127	Bavaria	PROPN	B-loc
127	.	PUNCT	O

355	Para	ADP	O
355	contextualizar	VERB	O
355	:	PUNCT	O
355	la	DET	O
355	autopista	NOUN	B-loc
355	norte	ADJ	I-loc
355	está	AUX	O
355	cerrada	ADJ	O
355	en	ADP	O
355	el	DET	O
355	sentido	NOUN	O
355	norte-sur	NOUN	O
355	(	PUNCT	O
355	carril	NOUN	O
355	principal	ADJ	O
355	)	PUNCT	O
355	desde	ADP	O
355	la	DET	O
355	Calle	PROPN	B-loc
355	187	NUM	I-loc
355	hasta	ADP	O
355	la	DET	B-loc
355	161	NUM	I-loc
355	por	ADP	O
355	un	DET	O
355	accidente	NOUN	O
355	que	PRON	O
355	dejó	VERB	O
355	una	DET	O
355	fatalidad	NOUN	O
355	.	PUNCT	O

245	atencion	NOUN	O
245	Grave	ADJ	O
245	accidente	NOUN	O
245	en	ADP	O
245	la	DET	O
245	calle	NOUN	B-loc
245	32	NUM	I-loc
245	con	ADP	I-loc
245	av	NOUN	I-loc
245	Caracas	PROPN	I-loc
245	.	PUNCT	O
245	.	PUNCT	O
245	choca	VERB	O
245	bus	NOUN	O
245	de	ADP	O
245	sitp	NOUN	O
245	contra	ADP	O
245	un	DET	O
245	poste	NOUN	O
245	.	PUNCT	O
245	.	PUNCT	O

985	sectormovilidad	NOUN	O
985	Grave	ADJ	O
985	accidente	NOUN	O
985	en	ADP	O
985	el	DET	O
985	deprimido	ADJ	O
985	de	ADP	O
985	la	DET	O
985	Av.	PROPN	B-loc
985	9	NUM	I-loc
985	x	SYM	I-loc
985	Calle	PROPN	I-loc
985	100	NUM	I-loc
985	sentido	NOUN	O
985	Sir	PROPN	O
985	Norte	PROPN	O
985	deja	VERB	O
985	dos	NUM	O
985	personas	NOUN	O
985	muertas	ADJ	O
985	.	PUNCT	O

572	5:28	NUM	B-time
572	AV	PROPN	B-loc
572	CALI	PROPN	I-loc
572	X	PROPN	I-loc
572	CL	PROPN	I-loc
572	14	NUM	I-loc
572	S-N	PROPN	O
572	:	PUNCT	O
572	Se	PRON	O
572	presenta	VERB	O
572	incidente	NOUN	O
572	vial	ADJ	O
572	entre	ADP	O
572	dos	NUM	O
572	taxis	NOUN	O
572	.	PUNCT	O

729	2	NUM	O
729	accidentes	NOUN	O
729	que	PRON	O
729	involucran	VERB	O
729	motociclistas	NOUN	O
729	,	PUNCT	O
729	El	DET	O
729	primero	ADJ	O
729	en	ADP	O
729	la	DET	O
729	carrera	NOUN	B-loc
729	20	NUM	I-loc
729	con	ADP	I-loc
729	calle	NOUN	I-loc
729	72	NUM	I-loc
729	A	ADP	I-loc
729	,	PUNCT	O
729	sentido	NOUN	O
729	norte-sur	NOUN	O
729	.	PUNCT	O

722	Grave	ADJ	O
722	accidente	NOUN	O
722	en	ADP	O
722	la	DET	O
722	Av	PROPN	B-loc
722	primero	ADJ	I-loc
722	de	ADP	I-loc
722	mayo	NOUN	I-loc
722	a	ADP	O
722	la	DET	O
722	altura	NOUN	O
722	de	ADP	O
722	la	DET	O
722	U	PROPN	B-loc
722	Antonio	PROPN	I-loc
722	Nariño	PROPN	I-loc
722	.	PUNCT	O
722	.	PUNCT	O
722	involucrado	ADJ	O
722	un	DET	O
722	bus	NOUN	O
722	provisional	ADJ	O
722	Sitp	PROPN	O
722	.	PUNCT	O
722	.	PUNCT	O
722	un	DET	O
722	bus	NOUN	O
722	que	PRON	O
722	según	SCONJ	O
722	peñalosa	ADJ	O
722	iba	AUX	O
722	a	ADP	O
722	ser	AUX	O
722	provisional	ADJ	O
722	y	CCONJ	O
722	lleva	VERB	O
722	cuatro	NUM	O
722	años	NOUN	O
722	en	ADP	O
722	las	DET	O
722	vías	NOUN	O
722	de	ADP	O
722	Bogota	PROPN	O
722	.	PUNCT	O
722	.	PUNCT	O
722	ENTONCES	ADV	O
722	QUE	PRON	O
722	SIGNIFICA	VERB	O
722	LA	DET	O
722	PALABRA	NOUN	O
722	PROVISIONAL	ADJ	O
722	.	PUNCT	O
722	.	PUNCT	O

567	sectormovilidad	NOUN	O
567	giro	NOUN	O
567	paa	NOUN	O
567	tomar	VERB	O
567	la	DET	O
567	calle	NOUN	B-loc
567	80	NUM	I-loc
567	al	ADP	O
567	occidente	NOUN	O
567	en	ADP	O
567	av	NOUN	B-loc
567	Boyaca	PROPN	I-loc
567	bloqueado	ADJ	O
567	por	ADP	O
567	accidente	NOUN	O
567	simple	ADJ	O
567	,	PUNCT	O
567	paso	NOUN	O
567	bloqueado	ADJ	O

611	sectormovilidad	NOUN	O
611	choque	NOUN	O
611	de	ADP	O
611	vehículo	NOUN	O
611	80	NUM	B-loc
611	con	ADP	I-loc
611	Boyacá	PROPN	I-loc

630	lo	PRON	O
630	ultimoenlacity	VERB	O
630	Un	DET	O
630	bus	NOUN	O
630	del	ADP	O
630	sitp	NOUN	O
630	chocó	VERB	O
630	contra	ADP	O
630	un	DET	O
630	poste	NOUN	O
630	de	ADP	O
630	luz	NOUN	O
630	en	ADP	O
630	la	DET	O
630	avenida	NOUN	B-loc
630	Caracas	PROPN	I-loc
630	con	ADP	I-loc
630	calle	NOUN	I-loc
630	32	NUM	I-loc
630	,	PUNCT	O
630	dejando	VERB	O
630	a	ADP	O
630	una	DET	O
630	mujer	NOUN	O
630	gravemente	ADV	O
630	herida	ADJ	O
630	.	PUNCT	O
630	bomberosbogota	NOUN	O
630	intentan	VERB	O
630	con	ADP	O
630	una	DET	O
630	motosierra	NOUN	O
630	retirar	VERB	O
630	el	DET	O
630	poste	NOUN	O
630	que	PRON	O
630	quedó	VERB	O
630	incrustado	VERB	O
630	en	ADP	O
630	al	ADP	O
630	bus	NOUN	O
630	.	PUNCT	O
630	arriba	ADV	O
630	bogota	ADJ	O

961	movilidad	NOUN	O
961	Tractomula	PROPN	O
961	se	PRON	O
961	estrelló	VERB	O
961	contra	ADP	O
961	separador	NOUN	O
961	en	ADP	O
961	la	DET	O
961	Autopista	PROPN	B-loc
961	Norte	PROPN	I-loc
961	con	ADP	I-loc
961	calle	NOUN	I-loc
961	116	NUM	I-loc
961	quedando	VERB	O
961	en	ADP	O
961	medio	NOUN	O
961	del	ADP	O
961	canal	NOUN	O
961	central	ADJ	O
961	de	ADP	O
961	aguas	NOUN	O
961	lluvias	NOUN	O
961	.	PUNCT	O
961	facebook	NOUN	O
961	live	NOUN	O

903	citynoticias	NOUN	O
903	Bus	PROPN	O
903	del	ADP	O
903	Sitp	PROPN	O
903	se	PRON	O
903	accidentó	VERB	O
903	en	ADP	O
903	la	DET	O
903	autopista	NOUN	B-loc
903	Norte	PROPN	I-loc
903	con	ADP	I-loc
903	calle	NOUN	I-loc
903	222	NUM	I-loc
903	.	PUNCT	O
903	Bomberos	PROPN	O
903	aseguran	VERB	O
903	que	SCONJ	O
903	se	PRON	O
903	volcó	VERB	O
903	por	ADP	O
903	un	DET	O
903	hueco	NOUN	O
903	en	ADP	O
903	el	DET	O
903	lugar	NOUN	O
903	.	PUNCT	O
903	No	ADV	O
903	se	PRON	O
903	presentan	VERB	O
903	heridos	NOUN	O
903	transito	ADJ	O

1069	bocarejo	NOUN	O
1069	_	PROPN	O
1069	jp	PROPN	O
1069	sectormovilidad	PROPN	O
1069	bogotatransito	PROPN	O
1069	la	DET	O
1069	entrada	NOUN	O
1069	a	ADP	O
1069	Bogotá	PROPN	O
1069	por	ADP	O
1069	la	DET	O
1069	AutoNorte	PROPN	B-loc
1069	está	AUX	O
1069	colpasada	ADJ	O
1069	.	PUNCT	O
1069	Choque	NOUN	O
1069	a	ADP	O
1069	la	DET	O
1069	altura	NOUN	O
1069	de	ADP	O
1069	la	DET	O
1069	215	NUM	B-loc
1069	ocupa	VERB	O
1069	casi	ADV	O
1069	2	NUM	O
1069	carriles	NOUN	O
1069	.	PUNCT	O
1069	Y	CCONJ	O
1069	la	DET	O
1069	policía	NOUN	O
1069	pendiente	ADJ	O
1069	sólo	ADV	O
1069	del	ADP	O
1069	PYP	PROPN	O

339	atencion	VERB	O
339	viajeros	NOUN	O
339	a	ADP	O
339	esta	DET	O
339	hora	NOUN	O
339	se	PRON	O
339	presenta	VERB	O
339	un	DET	O
339	accidente	NOUN	O
339	de	ADP	O
339	tránsito	NOUN	O
339	menor	ADJ	O
339	sobre	ADP	O
339	la	DET	B-loc
339	calle	NOUN	I-loc
339	26	NUM	I-loc
339	con	ADP	I-loc
339	Carrera	PROPN	I-loc
339	93	NUM	I-loc
339	que	PRON	O
339	podría	AUX	O
339	afectar	VERB	O
339	la	DET	O
339	movilidad	NOUN	O
339	en	ADP	O
339	tu	DET	O
339	desplazamiento	NOUN	O
339	hacia	ADP	O
339	el	DET	O
339	bog	NOUN	O
339	_	ADJ	O
339	eldorado	ADJ	O
339	.	PUNCT	O
339	Te	PRON	O
339	recomendamos	VERB	O
339	salir	VERB	O
339	con	ADP	O
339	tiempo	NOUN	O
339	de	ADP	O
339	anticipación	NOUN	O
339	para	ADP	O
339	cumplir	VERB	O
339	con	ADP	O
339	tu	DET	O
339	plan	NOUN	O
339	de	ADP	O
339	vuelo	NOUN	O
339	.	PUNCT	O
339	comparte	VERB	O

96	Cll	PROPN	B-loc
96	100	NUM	I-loc
96	X	PROPN	I-loc
96	9	NUM	I-loc
96	accidente	NOUN	O
96	de	ADP	O
96	3	NUM	O
96	SITP	PROPN	O
96	deja	VERB	O
96	un	DET	O
96	saldo	NOUN	O
96	de	ADP	O
96	6	NUM	O
96	lesionados	NOUN	O
96	.	PUNCT	O
96	bomberosbogota	ADJ	O
96	y	CCONJ	O
96	civicos	ADJ	O
96	bog	NOUN	O
96	realizando	VERB	O
96	el	DET	O
96	rescate	NOUN	O
96	.	PUNCT	O

837	Cra	PROPN	B-loc
837	30	NUM	I-loc
837	por	ADP	I-loc
837	26	NUM	I-loc
837	vehículo	NOUN	O
837	pierde	VERB	O
837	el	DET	O
837	control	NOUN	O
837	y	CCONJ	O
837	se	PRON	O
837	sube	VERB	O
837	al	ADP	O
837	separador	NOUN	O
837	estrellándose	ADJ	O
837	con	ADP	O
837	el	DET	O
837	puente	NOUN	O

731	2	NUM	O
731	personas	NOUN	O
731	lesionadas	ADJ	O
731	luego	ADV	O
731	de	ADP	O
731	la	DET	O
731	colisión	NOUN	O
731	entre	ADP	O
731	dos	NUM	O
731	vehículos	NOUN	O
731	particulares	ADJ	O
731	en	ADP	O
731	la	DET	O
731	Cll	PROPN	B-loc
731	8	NUM	I-loc
731	con	ADP	I-loc
731	Cra	PROPN	I-loc
731	24Debido	PROPN	O
731	al	ADP	O
731	impacto	NOUN	O
731	uno	PRON	O
731	de	ADP	O
731	los	DET	O
731	vehículos	NOUN	O
731	colisionó	VERB	O
731	contra	ADP	O
731	una	DET	O
731	vivienda	NOUN	O

602	transito	ADJ	O
602	policia	NOUN	O
602	Carrera	PROPN	B-loc
602	15	NUM	I-loc
602	calle	NOUN	I-loc
602	36	NUM	I-loc
602	buseta	NOUN	O
602	atropella	VERB	O
602	ciclista	NOUN	O
602	llega	VERB	O
602	la	DET	O
602	ambulancia	NOUN	O
602	5980	NUM	O
602	se	PRON	O
602	necesita	VERB	O
602	tránsito	NOUN	O

423	Cuando	SCONJ	O
423	aprenderemos	VERB	O
423	acabo	AUX	O
423	de	ADP	O
423	ver	VERB	O
423	un	DET	O
423	accidente	NOUN	O
423	en	ADP	O
423	la	DET	O
423	estación	NOUN	B-loc
423	de	ADP	I-loc
423	terreros	NOUN	I-loc
423	,	PUNCT	O
423	un	DET	O
423	imprudente	ADJ	O
423	peatón	NOUN	O
423	se	PRON	O
423	atravesó	VERB	O
423	y	CCONJ	O
423	un	DET	O
423	bus	NOUN	O
423	circular	VERB	O
423	lo	DET	O
423	atropelló	VERB	O
423	,	PUNCT	O
423	2400	NUM	O
423	pesos	NOUN	O
423	puede	AUX	O
423	costar	VERB	O
423	la	DET	O
423	vida	NOUN	O
423	.	PUNCT	O
423	Ahora	ADV	O
423	el	DET	O
423	problema	NOUN	O
423	para	ADP	O
423	el	DET	O
423	conductor	NOUN	O

791	bogotatransito	VERB	O
791	la	DET	O
791	av	NOUN	B-loc
791	cr	VERB	I-loc
791	68	NUM	I-loc
791	con	ADP	I-loc
791	100	NUM	I-loc
791	,	PUNCT	O
791	accidente	NOUN	O
791	de	ADP	O
791	transito	NOUN	O
791	,	PUNCT	O
791	ya	ADV	O
791	una	DET	O
791	ambulancia	NOUN	O
791	se	PRON	O
791	llevo	VERB	O
791	el	DET	O
791	herido	ADJ	O
791	,	PUNCT	O
791	han	AUX	O
791	llegado	VERB	O
791	otras	DET	O
791	que	PRON	O
791	No	ADV	O
791	estan	AUX	O
791	haciendo	VERB	O
791	nada	PRON	O
791	,	PUNCT	O
791	solo	ADV	O
791	trancon	VERB	O
791	,	PUNCT	O
791	tampoco	ADV	O
791	se	PRON	O
791	ha	AUX	O
791	hecho	VERB	O
791	presente	ADJ	O
791	la	DET	O
791	policía	NOUN	O
791	.	PUNCT	O
791	Por	ADP	O
791	favor	NOUN	O
791	ayuden	VERB	O
791	a	ADP	O
791	descongestionar	VERB	O
791	la	DET	O
791	vía	NOUN	O
791	.	PUNCT	O

707	marce	VERB	O
707	vargas	VERB	O
707	su	DET	O
707	transmilenio	NOUN	O
707	Hola	PROPN	O
707	se	PRON	O
707	presenta	VERB	O
707	un	DET	O
707	incidente	NOUN	O
707	vial	ADJ	O
707	en	ADP	O
707	la	DET	O
707	av.	PROPN	B-loc
707	.	PUNCT	I-loc
707	Suba	NOUN	I-loc
707	a	ADP	O
707	la	DET	O
707	altura	NOUN	O
707	de	ADP	O
707	la	DET	O
707	calle	NOUN	B-loc
707	148	NUM	I-loc
707	,	PUNCT	O
707	que	PRON	O
707	ya	ADV	O
707	está	AUX	O
707	siendo	AUX	O
707	atendido	VERB	O
707	.	PUNCT	O
707	Feliz	ADJ	O
707	noche	NOUN	O
707	.	PUNCT	O

81	Fuerte	ADJ	O
81	accidente	NOUN	O
81	en	ADP	O
81	la	DET	O
81	CLL	PROPN	B-loc
81	183	NUM	I-loc
81	X	PROPN	I-loc
81	CRA	PROPN	I-loc
81	7	NUM	I-loc
81	entre	ADP	O
81	un	DET	O
81	bus	NOUN	O
81	del	ADP	O
81	SITP	PROPN	O
81	y	CCONJ	O
81	un	DET	O
81	Camión	PROPN	O
81	.	PUNCT	O
81	El	DET	O
81	hecho	NOUN	O
81	no	ADV	O
81	dejó	VERB	O
81	personas	NOUN	O
81	heridas	ADJ	O
81	de	ADP	O
81	gravedad	NOUN	O
81	.	PUNCT	O

1014	Calle	PROPN	B-loc
1014	127	NUM	I-loc
1014	por	ADP	I-loc
1014	Suba	PROPN	I-loc
1014	,	PUNCT	O
1014	vehículo	NOUN	O
1014	en	ADP	O
1014	fuga	NOUN	O
1014	atropella	VERB	O
1014	a	ADP	O
